#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      162000       8.087955e-04       7.137414e-05       4.544246e-04       2.180065e-02       3.776019e-03       9.605715e-03
      162100       6.356536e-04       1.089503e-04       3.153138e-04       3.088764e-02       3.838115e-03       1.014745e-02
      162200       6.651044e-04       2.920781e-04       4.175842e-04       3.756406e-02       4.162367e-03       1.107869e-02
      162300       1.053959e-03       2.507237e-04       5.600956e-04       2.054352e-02       4.356251e-03       9.944064e-03
      162400       8.183417e-04       9.120239e-05       4.664575e-04       2.578494e-02       2.436482e-03       1.029768e-02
      162500       5.656809e-04       1.270790e-04       4.262850e-04       2.984313e-02       3.345230e-03       9.555824e-03
      162600       1.278558e-03       1.056023e-04       5.569998e-04       3.326047e-02       3.320935e-03       1.056523e-02
      162700       9.369880e-04       1.241741e-04       5.244563e-04       2.909372e-02       3.220134e-03       1.058490e-02
      162800       7.291822e-04       1.371603e-04       3.375649e-04       2.241023e-02       3.685161e-03       9.630278e-03
      162900       6.122774e-04       1.402931e-04       3.836096e-04       2.533339e-02       2.797399e-03       9.867376e-03
      163000       1.026703e-03       1.756634e-04       4.736550e-04       2.329424e-02       3.502416e-03       1.093359e-02
      163100       1.055204e-03       8.597679e-05       5.185233e-04       2.510418e-02       4.450457e-03       1.073557e-02
      163200       5.214892e-04       1.712330e-04       3.404233e-04       3.296034e-02       3.709850e-03       1.089141e-02
      163300       6.649997e-04       2.003885e-04       4.494162e-04       3.003105e-02       3.565705e-03       1.116196e-02
      163400       8.299563e-04       1.877713e-04       4.984081e-04       2.882822e-02       3.077690e-03       1.067977e-02
      163500       7.919584e-04       9.440899e-05       4.646350e-04       3.003661e-02       2.603570e-03       1.053824e-02
      163600       1.124945e-03       1.847236e-04       4.909972e-04       3.629086e-02       3.719935e-03       1.087639e-02
      163700       1.009516e-03       1.602244e-04       4.300446e-04       2.335648e-02       3.512292e-03       1.009850e-02
      163800       8.793299e-04       3.099039e-04       5.185682e-04       2.901278e-02       5.138685e-03       1.137619e-02
      163900       8.568760e-04       1.061571e-04       4.615932e-04       3.053347e-02       3.624052e-03       1.181454e-02
      164000       9.270889e-04       2.882103e-04       5.193696e-04       2.614613e-02       4.198402e-03       9.968432e-03
      164100       6.243877e-04       3.469370e-04       4.321726e-04       2.414019e-02       3.354325e-03       1.070315e-02
      164200       4.531864e-04       2.382131e-04       3.649706e-04       2.265433e-02       3.327970e-03       9.690982e-03
      164300       6.298259e-04       2.353509e-04       4.012890e-04       2.824012e-02       2.719443e-03       1.006801e-02
      164400       5.901078e-04       1.497125e-04       3.694733e-04       2.690834e-02       3.910726e-03       1.011928e-02
      164500       8.206439e-04       2.302820e-04       4.823491e-04       2.971745e-02       4.339702e-03       1.017260e-02
      164600       6.277811e-04       1.960987e-04       4.395966e-04       3.064640e-02       3.483509e-03       1.045052e-02
      164700       8.201051e-04       7.795015e-05       4.360598e-04       2.213660e-02       3.880847e-03       9.856997e-03
      164800       5.211300e-04       2.214313e-04       3.851630e-04       2.202727e-02       3.500807e-03       1.041153e-02
      164900       1.410013e-03       2.927279e-04       7.076297e-04       4.613484e-02       3.650484e-03       1.131460e-02
      165000       8.292568e-04       1.625000e-04       4.171036e-04       2.889836e-02       4.178703e-03       1.079886e-02
      165100       1.136472e-03       2.180043e-04       5.349220e-04       2.505948e-02       2.373091e-03       1.046193e-02
      165200       9.197178e-04       1.500953e-04       3.991229e-04       2.153286e-02       3.657831e-03       1.007709e-02
      165300       5.039932e-04       2.396128e-04       3.481026e-04       2.299646e-02       2.618186e-03       9.919398e-03
      165400       1.119199e-03       8.005934e-05       5.305794e-04       2.411359e-02       3.676510e-03       1.023999e-02
      165500       6.051220e-04       1.152389e-04       3.030970e-04       2.506727e-02       4.428584e-03       1.031301e-02
      165600       7.418536e-04       2.400848e-04       4.615205e-04       3.500385e-02       3.809342e-03       1.073041e-02
      165700       9.076681e-04       1.571234e-04       4.273753e-04       2.692541e-02       4.682915e-03       1.064628e-02
      165800       1.202933e-03       1.495896e-04       5.417605e-04       4.706655e-02       3.600768e-03       1.056085e-02
      165900       1.032676e-03       1.184167e-04       5.363982e-04       2.526070e-02       2.923036e-03       1.095489e-02
      166000       1.387210e-03       3.067100e-04       6.618212e-04       2.836907e-02       2.779814e-03       1.036841e-02
      166100       8.387425e-04       1.212102e-04       4.182607e-04       2.352540e-02       4.261140e-03       9.736970e-03
      166200       8.866552e-04       2.708120e-04       4.615758e-04       2.960075e-02       4.050359e-03       1.051853e-02
      166300       8.535206e-04       1.737618e-04       3.810801e-04       4.384244e-02       3.548693e-03       1.109161e-02
      166400       1.031231e-03       1.418613e-04       4.698641e-04       2.162788e-02       3.250004e-03       9.689421e-03
      166500       6.655054e-04       1.739603e-04       3.664014e-04       2.408129e-02       3.941398e-03       9.614140e-03
      166600       7.199976e-04       8.789302e-05       4.431486e-04       2.298166e-02       4.515162e-03       1.003178e-02
      166700       9.738552e-04       9.861332e-05       5.013809e-04       2.894978e-02       3.678486e-03       1.044087e-02
      166800       8.798023e-04       4.699359e-04       6.512224e-04       2.226035e-02       3.898582e-03       1.006306e-02
      166900       6.595237e-04       2.324315e-04       4.400676e-04       2.113493e-02       3.679744e-03       9.937646e-03
      167000       6.702899e-04       1.931293e-04       4.932948e-04       1.902975e-02       3.137732e-03       1.020041e-02
      167100       6.514442e-04       1.592292e-04       3.731455e-04       2.465122e-02       4.033137e-03       9.939266e-03
      167200       8.776454e-04       2.378265e-04       5.319404e-04       3.559109e-02       3.736491e-03       1.123547e-02
      167300       7.419987e-04       2.749734e-04       4.310251e-04       3.193634e-02       3.753785e-03       1.102538e-02
      167400       8.723746e-04       2.864076e-04       4.857468e-04       2.862547e-02       3.998559e-03       1.113120e-02
      167500       6.485023e-04       2.179973e-04       4.863161e-04       3.815964e-02       3.653779e-03       1.017821e-02
      167600       6.884529e-04       9.532192e-05       4.073313e-04       2.017714e-02       3.291734e-03       9.991042e-03
      167700       1.280887e-03       9.967961e-05       5.363166e-04       3.169598e-02       2.948764e-03       1.060541e-02
      167800       6.135487e-04       2.513905e-04       3.597705e-04       3.198117e-02       2.974556e-03       1.099634e-02
      167900       7.270810e-04       2.152189e-04       4.907827e-04       2.570920e-02       2.964982e-03       1.026210e-02
      168000       1.022940e-03       1.955131e-04       4.712836e-04       3.007039e-02       3.993031e-03       1.013925e-02
      168100       9.079569e-04       2.313024e-04       4.966181e-04       3.480667e-02       3.905707e-03       1.130412e-02
      168200       7.201913e-04       7.572431e-05       4.009094e-04       2.733106e-02       3.642335e-03       1.054757e-02
      168300       5.453938e-04       2.196769e-04       3.771214e-04       2.482389e-02       2.368050e-03       1.054546e-02
      168400       1.176839e-03       2.579701e-04       5.118845e-04       2.903175e-02       3.645526e-03       1.026471e-02
      168500       8.497695e-04       1.740354e-04       3.804884e-04       1.729177e-02       3.754219e-03       9.648469e-03
      168600       6.807782e-04       1.193423e-04       4.018882e-04       2.102114e-02       3.919013e-03       9.796864e-03
      168700       5.452554e-04       1.345244e-04       3.609442e-04       3.034339e-02       4.255188e-03       1.070001e-02
      168800       6.480991e-04       1.388195e-04       3.430227e-04       2.657973e-02       2.746406e-03       1.036585e-02
      168900       6.579573e-04       2.534944e-04       4.600925e-04       1.964545e-02       3.329217e-03       1.012197e-02
      169000       5.675140e-04       2.632439e-04       4.327906e-04       3.193296e-02       2.344467e-03       1.111678e-02
      169100       9.196009e-04       2.724183e-04       4.791302e-04       2.944374e-02       2.407053e-03       1.006808e-02
      169200       9.168185e-04       2.527555e-04       4.955744e-04       3.276098e-02       3.864116e-03       9.519626e-03
      169300       1.550650e-03       1.320566e-04       8.432264e-04       2.354852e-02       3.324523e-03       1.018139e-02
      169400       1.239440e-03       2.307362e-04       6.953900e-04       2.312193e-02       3.571803e-03       9.907239e-03
      169500       1.114256e-03       1.555197e-04       5.576759e-04       2.297467e-02       2.278963e-03       1.007884e-02
      169600       6.855013e-04       1.640121e-04       3.703747e-04       2.342030e-02       2.380644e-03       1.003399e-02
      169700       6.718805e-04       1.781059e-04       4.316051e-04       2.424888e-02       3.758721e-03       1.004562e-02
      169800       6.173194e-04       8.347600e-05       4.692838e-04       2.357329e-02       3.385910e-03       1.024253e-02
      169900       9.331266e-04       1.232897e-04       4.590431e-04       2.265534e-02       4.157224e-03       1.050164e-02
      170000       6.905688e-04       1.958405e-04       4.074492e-04       2.511832e-02       3.999883e-03       1.036467e-02
      170100       8.464617e-04       2.004137e-04       4.694860e-04       2.191439e-02       4.099633e-03       1.004630e-02
      170200       9.681636e-04       2.290902e-04       5.471730e-04       4.063216e-02       3.076164e-03       1.122075e-02
      170300       1.095625e-03       2.716892e-04       5.629620e-04       3.116775e-02       3.709416e-03       1.144147e-02
      170400       9.134769e-04       1.294657e-04       4.096538e-04       2.698112e-02       3.174687e-03       1.067310e-02
      170500       1.530516e-03       2.121065e-04       6.192934e-04       2.444073e-02       4.569720e-03       1.045139e-02
      170600       1.080271e-03       1.364577e-04       5.759981e-04       2.363084e-02       3.999384e-03       1.026326e-02
